x,y,z,instance_id,label,x_gt,y_gt,z_gt
-1590.5459771740384,-572.861460082162,80.34402205702642,0,mito,-1572.8936267648448,-577.0975054432273,63.06601515233189
-1888.9594854008149,-1354.8062681071183,-546.1840285117497,1,mito,-1899.9917226504863,-1341.7243106546816,-559.579475746821
-1036.906949749425,-312.3600642515941,153.84080825646495,1,mito,-1027.873398162389,-329.66671623000497,149.99655981889993
-1307.1628781811098,-363.8003909389904,39.52858749715263,0,mito,-1301.353098874856,-378.73267391151995,55.37583521845769
-1539.7659508366182,-603.2930734319834,31.32230130198641,1,mito,-1543.756112663615,-613.1924749466941,15.988137181212846
-1270.7849749185657,-309.7129570900898,66.94958158440136,0,mito,-1279.05435578213,-291.65939146263815,52.7058610472117
142.85449959042754,-1310.7132854054437,319.04680662968923,0,mito,136.48767024623976,-1309.5658924284694,328.19601104576765
-1049.8020794526751,-391.4644952415456,265.3810897477313,1,mito,-1065.237988694272,-391.547366224077,270.37094595477043
-261.1361177275304,-1217.6576553984387,216.05731067747672,0,mito,-248.36408449353172,-1227.746625148683,236.0331384894182
-1726.817189942177,-951.335541738689,-318.8051696044615,1,mito,-1743.3983375027099,-950.8151604826398,-323.736183626871
-535.7460783071215,-1120.7975073532064,252.192362678843,0,mito,-518.6456119548013,-1106.418776771479,244.03722112131607
358.26146925184736,-1424.879871093781,321.6506260824124,0,mito,359.1355345097343,-1418.4192563815411,330.57842530549493
-983.3509557869303,-278.1055970615624,239.07243568912835,1,mito,-979.6289597491228,-271.1271689007083,236.83336847773145
-670.0456465412527,-254.59420573652056,71.21605822532946,1,mito,-678.0416386817232,-261.6012135602911,78.21120738708264
-1107.2658135013432,-464.82097532880266,51.726879507930256,0,mito,-1124.3775815668143,-481.10770728433147,60.15482981893996
-1508.330786245329,-473.8909658349522,338.8636901964394,1,mito,-1489.0277806375998,-485.83023432807227,344.24864992537033
-1604.5847471612215,-923.0145346439546,-237.70946094281868,1,mito,-1612.9097755306223,-916.7040323881773,-218.1694029466803
-1918.7289627361954,-1360.1345180971728,-666.2382373066523,1,mito,-1917.695068359375,-1353.06298828125,-663.9947509765625
-1257.770311848715,-479.80577093708115,298.2753062971167,1,mito,-1245.5194032771426,-470.36519773613594,279.21863220031173
-1632.167950872054,-863.270849853199,-171.764944174838,1,mito,-1619.5479335560772,-873.8035626083763,-155.65062433125098
-193.1925292982091,-1250.8001652100852,343.3845440330885,0,mito,-206.36416721343195,-1248.4375296226183,325.79021102567503
-1718.8552941913151,-925.8244786038596,-353.79247047421984,1,mito,-1704.3761895356458,-918.0126049150105,-355.96436605490004
-1363.4589122769094,-390.7562645046415,265.65450030173724,1,mito,-1355.85864692012,-394.6747732230046,248.2113973731911
-537.7628216227266,-982.836663943298,247.16014122116727,0,mito,-524.068493651328,-994.7209937675443,255.66929675150155
-1613.1462809843417,-851.3875551139147,59.73369926954926,0,mito,-1624.2756559295121,-837.4689645176502,51.93497430993704
-1404.400388657027,-513.8200962384157,322.1152524654426,1,mito,-1398.1897319266563,-518.3252461174486,310.8993686374185
-10.530023842801356,-1285.0973770286105,251.27074311175517,0,mito,-29.676191825794554,-1269.6725738437683,258.64277548938304
-1680.8765873308878,-1003.5405222279524,25.210922574800943,0,mito,-1677.097459960228,-1006.0458190890799,19.52807459198758
-277.2109412780883,-95.83102742337522,-42.961315470995046,1,mito,-278.69601709830994,-111.37837256705274,-42.42283966565732
-1577.3838631052897,-577.5891820519952,62.43716047316284,0,mito,-1582.2809749878918,-586.6152333458941,58.51050330747731
-1636.4035925009034,-568.6768953085354,149.81387980251978,1,mito,-1630.110373840254,-549.4244400565103,147.10260209989428
-1584.9269923920967,-778.6079205136749,-98.87949695922393,1,mito,-1572.9363080337498,-788.7516808387281,-81.38467232778024
-1631.9503369735498,-774.232623794623,46.70339307837264,0,mito,-1637.3430500224756,-785.3428484684317,54.78695158581775
-671.9513071674343,-161.5085985651949,38.603541866372346,1,mito,-656.8429505472578,-173.6738855988134,38.14871975860159
1199.8315302268402,-1310.129558859414,271.5173487487083,0,mito,1199.926512799152,-1328.8172130008538,282.32302300604914
45.65153072744294,-1364.6286558991785,248.14698074727823,0,mito,53.70635954463378,-1356.197267027726,264.28515987197227
-773.8774580859649,-214.80335201344062,166.4867839274579,1,mito,-792.8773701347853,-204.36729063189537,180.5210961975787
-1740.4116170280329,-920.2516324879939,-314.2082347461556,1,mito,-1733.5165275450663,-926.031600599645,-302.24756302017727
-1646.0012921944103,-1238.177212005436,-80.5606882229651,0,mito,-1661.4515780169265,-1245.2427847135414,-64.28624761318287
-1158.6261634001894,-382.0322518978322,34.62310165553619,0,mito,-1159.64676451896,-365.13071950195183,32.20953279526426
-1576.2510667035544,-683.4077721956915,-22.847873542712943,0,mito,-1590.1911287170817,-701.9223951660515,-24.363505699118225
-1514.4482326525356,-426.85093963524275,36.21685896403015,0,mito,-1516.34184958332,-443.9618346306893,46.822317790008434
-1448.8879716261063,-484.79231004169253,62.61201550581681,0,mito,-1467.6737296280664,-492.0360261906229,68.25351240012822
-1540.6479872117352,-626.7353756477024,21.415087419058548,1,mito,-1549.673307725074,-608.7902414132012,11.45100874968951
-1195.4712215534817,-320.78156493482584,242.29021351539615,1,mito,-1185.9049149334808,-326.3343975301358,236.52613222878642
893.5898351299938,-1366.58494414104,288.3592033877382,0,mito,908.8400639669138,-1351.1503068780287,288.09390554685166
-1819.2107678738828,-1371.168289530139,-636.9984510568818,1,mito,-1831.020263671875,-1389.68115234375,-638.8997802734375
-1682.047217559699,-737.0740726596757,-80.46341949966508,1,mito,-1668.6709889734936,-727.0734252566858,-96.73783804125934
-644.7998944301244,-965.4568967448611,187.23922588057525,0,mito,-643.575624816206,-978.6842067200669,182.3198687090715
-1547.8319488249438,-625.1668404393243,126.84498232132277,1,mito,-1528.672622984104,-621.1350422232974,127.69708883617824
-1578.3922292381392,-652.1525466105451,93.2469790192003,1,mito,-1597.5877449533937,-666.512716146464,110.88398769785428
-667.1459594267873,-934.1788196485879,189.88493272346835,0,mito,-660.5856970098903,-951.8268119540627,173.95235174615723
-1436.3966166494206,-362.91346692820844,59.395163095318445,0,mito,-1442.84293367616,-357.1751304819502,51.54376084138891
-1132.0217611930718,-471.3899740112021,85.71504567708648,0,mito,-1145.5633135345868,-475.6790469360757,83.32544418233559
-1178.344960503254,-451.0435429745686,62.62481327833102,0,mito,-1159.8797512316103,-460.15104228442004,72.37086613883002
-1457.5662426982556,-413.3957014490024,332.2947029714649,1,mito,-1445.639214326596,-417.29828529326437,316.2418203108264
-1302.0221127165341,-344.94071065784914,87.96377518094603,0,mito,-1311.515147559095,-355.44343984401434,82.58296191677803
-1327.6964161283688,-357.31417929633164,50.42105573073974,0,mito,-1330.4243549675332,-376.18979565944113,65.71376058340289
-333.98711041144367,-1134.4319899564803,272.12806488611164,0,mito,-331.0941360450841,-1118.4948300767262,270.87355838342745
-989.1848451506067,-315.25044000354575,134.76868728107033,1,mito,-1003.5429035138471,-305.41032175336795,144.51753645793968
-1320.9480650028115,-498.5674819818527,288.2644240460949,1,mito,-1318.2304447878637,-492.7487395805475,300.0566380141961
-73.78237087622685,-1255.2965165806047,327.03029713605855,0,mito,-88.95057864819198,-1255.032051192753,329.55707748687695
44.95430419067459,-1343.7925454927058,326.3340886537089,0,mito,43.024257206921476,-1358.2275574051341,326.07702888688965
514.2471986490953,-1365.222058303164,277.37014515727753,0,mito,512.683763794292,-1358.7500096888095,275.2120405741585
1359.1744133007985,-1322.5248891130557,290.96888413756557,0,mito,1374.246430360258,-1316.2037685444463,277.02241774767583
-963.1216723091306,-695.8894926133854,116.0968895296845,0,mito,-956.9230795104271,-687.9427193704352,129.69755334792907
-1843.6359452292847,-1194.5268677460574,-574.5658236753903,1,mito,-1848.186754733389,-1203.0135801572976,-574.6251314002236
-1270.8990165060702,-396.7156380417448,49.40550909896932,0,mito,-1274.1275676457637,-383.87002701688107,52.44130097154675
-181.28253067869534,-1277.730960240878,273.2389296139977,0,mito,-182.54862923597597,-1290.4424324413148,276.3823118379131
-1228.9608170691727,-368.25427656514967,305.31916527853423,1,mito,-1228.6329141222886,-363.2100438576181,309.95980311396556
-1303.7951589947454,-480.8663338282147,237.4880465518491,1,mito,-1293.4869358545634,-479.2292597577015,252.24261679317763
1280.1176580697697,-1284.1437982358912,246.347665080941,0,mito,1297.950789160587,-1303.0896054608622,233.4220996032726
-1806.0277032635192,-1271.8617590850838,-489.49743064271587,1,mito,-1794.202926113919,-1255.22010821567,-480.31835266852505
-1308.8297064623152,-390.28754421437503,43.76114791692903,0,mito,-1322.295415974927,-380.9431167534847,24.574187599329417
397.8850950164423,-1360.452697219171,355.4123421728737,0,mito,391.59519916590557,-1376.973132777117,344.04503524043594
1524.5279544444254,-1349.0916577827527,221.33679090634567,0,mito,1528.310546875,-1342.89892578125,216.24606323242188
-1218.5283506381475,-303.3799795219245,45.72148962470522,0,mito,-1215.4676921249882,-316.89423666602187,31.35166286327643
-1368.0807363484203,-465.44902777779714,246.4780848576945,1,mito,-1357.5221008602912,-458.7602620555504,229.3730577553614
1521.6433995979953,-1292.4850426988935,189.5570310319375,0,mito,1520.86083984375,-1281.9415283203125,195.51463317871094
-1535.7678677715962,-477.2945358812762,225.20252620783774,1,mito,-1527.3164513512509,-468.8057948792474,219.30639599627986
-1293.5239178775557,-495.98189128000985,304.4186068516432,1,mito,-1292.4219922731422,-485.89268981632665,287.46644346286706
-1478.9117943305957,-538.6585187478743,219.88026654095532,1,mito,-1483.812549630484,-537.3871866455883,229.40372075110582
-1599.18878405023,-783.2236677048305,-19.109823180671256,0,mito,-1592.826260707922,-796.6907767023114,-22.30372227909004
989.1740322454535,-1372.3234895824705,226.59896529646926,0,mito,976.0394761241367,-1368.206346866544,231.92972793868748
-1647.8675075736692,-1183.2426464388282,-46.91403409183687,0,mito,-1647.1301908587698,-1187.7139201716966,-40.470440554980115
-1491.0442167358585,-541.502330428365,232.53332366362386,1,mito,-1489.5229195218374,-539.6443310091909,222.62567190231584
-1521.4245390561625,-570.3219395828942,302.57418522426224,1,mito,-1513.7973726199375,-565.2446588449352,284.69802070930825
-1651.5236434200863,-1047.180349105216,-402.01170002079857,1,mito,-1652.4841805399249,-1034.481316118699,-389.0062245474966
-1638.8094071175653,-599.67658611278,89.48263852108349,1,mito,-1643.036988000581,-599.6655379565669,80.60729154453479
-1645.29900940876,-851.8038069111163,63.172284953521704,0,mito,-1655.292983714778,-859.6175112675647,45.80809240685372
-1671.5549213960846,-1298.1639944645726,-149.86832027588267,0,mito,-1680.8204417220504,-1306.3014873947532,-132.50578255496055
-1551.7139345167263,-567.1209590962311,299.25685549085296,1,mito,-1555.8595682293376,-547.6289504673135,301.2683876045654
-1698.3226838637654,-936.4676727966008,-233.9914505937497,1,mito,-1712.913952858888,-927.9251860627178,-243.82159681625308
290.40738145988604,-1334.652161547315,326.76610295390617,0,mito,272.712859526724,-1337.073261133985,330.3244080971263
-793.5277089162349,-305.3629100335663,88.73746441422398,1,mito,-798.5407628636331,-289.7837805349686,96.87347466497928
678.4669204955003,-1371.409527167354,296.8950355695272,0,mito,671.7424824675319,-1360.2955317784674,305.3559817401153
-1802.6537836260147,-1351.0672035179903,-627.145689960745,1,mito,-1800.1162503047926,-1336.362622764193,-608.7183583260269
-1524.901271301995,-669.7071627164714,90.4834294092704,1,mito,-1535.850742779988,-650.3615316570535,86.025295122324
-725.5871135890786,-911.3520299012898,225.51944034126126,0,mito,-744.151327856226,-915.6279354626042,222.56869869125916
-1408.7296088459202,-475.24723351990707,339.78108094245584,1,mito,-1396.6398942082083,-484.31132123027504,345.6817369339013
-1659.0701625491718,-691.8478804303721,-132.06882681551065,1,mito,-1648.6554298871708,-702.4248080690255,-117.97122722445805
-1364.3547337649466,-313.3809276446343,-1.6351226078594845,0,mito,-1345.6958870591855,-314.5497256013059,2.405598192118042
-1662.1545652672223,-1056.854355341865,-94.06819281429972,0,mito,-1648.3789079937885,-1069.8602434513873,-84.45542297250859
169.62370680389176,-1383.8428185765035,258.7056678806224,0,mito,162.3000794720087,-1384.6259874908337,268.9822671666881
-1719.8564219753496,-843.1002509565402,-229.88711532201688,1,mito,-1706.498807183348,-858.0925005827056,-222.02468810589806
-101.54775151061982,-1314.8660618999463,316.73193788243634,0,mito,-107.66726901678064,-1307.6868039190233,321.5069158881706
-1348.384102082135,-504.8290429586723,296.8375512906268,1,mito,-1348.4534184146146,-500.89611664176545,309.41019378577835
-1656.3701055395288,-1293.765385616191,-198.03876352744356,0,mito,-1671.9045240407627,-1311.7521572320825,-181.56453697465224
-1305.3913616536481,-361.16803912681274,65.72111221325177,0,mito,-1299.537416407087,-378.16360054781535,57.62072590768004
-1237.0591047720188,-317.45060631993977,71.59602667692909,0,mito,-1245.6556457601814,-298.2030086074154,54.25498095654531
-1889.6669670136455,-1284.1210026573915,-641.7759920215251,1,mito,-1899.319399150025,-1296.0484513777399,-637.9311143430332
0.5497586158508714,-1342.8186223291218,331.3445634679343,0,mito,-6.595131421047546,-1333.3942437997628,333.21238309233684
-229.202827731918,-1267.2323123119331,282.2068080162511,0,mito,-215.25306648924868,-1273.3246014359136,301.4365034709361
-1164.8337372970768,-348.29503142104653,211.60751695841546,1,mito,-1167.5825360717542,-331.7778246487236,208.54397251152452
-1632.393336575931,-552.8119492380091,219.91870370293614,1,mito,-1623.0656346497985,-568.1240295417487,208.3936268300311
-912.8006180857683,-265.4612264288478,222.35175164771601,1,mito,-907.8683945780216,-277.99496866789696,236.279545628329
-1538.7594620084672,-731.013926405258,20.99941712722134,0,mito,-1558.409345518511,-734.7050197450499,31.62875636290253
-1501.7220304956486,-507.8807342551242,197.9317139226572,1,mito,-1512.7107621668965,-495.04355840852196,201.29468755491487
-1345.0574678544192,-345.4919106809487,95.55220329354935,0,mito,-1347.0820117273274,-362.6738784009787,78.8886636267246
-1580.9773577048988,-663.077534790668,48.54531143267503,0,mito,-1599.8183822629396,-665.255917713452,64.19692198982966
-756.1900943178408,-860.662832949265,254.70096423174374,0,mito,-747.5052027444735,-870.1507781186438,242.85682145130738
-1644.8340091012137,-611.4266078462965,129.852304657258,1,mito,-1632.9864663668866,-620.8633104870997,132.13256513902454
-1570.173155626127,-454.53330087889833,273.9694444767637,1,mito,-1564.465453274021,-470.66015729005346,284.50259582843717
-1673.6211869740118,-997.9629284392716,3.6948539874844215,0,mito,-1691.9833399300726,-998.5636724782305,11.681213312399617
-548.9719300362501,-996.8044438472332,215.8581747614541,0,mito,-553.6590186696543,-993.1879693494565,196.81138373597702
-1695.5270397789345,-1066.2670181515502,-355.95187680831157,1,mito,-1679.179281134625,-1073.0694562458773,-354.5429142486972
-1513.0934366756615,-604.6579366962462,66.26287192969144,1,mito,-1530.6104518605255,-618.1835868540678,46.54801709045501
-1714.507052752749,-1139.8398575409885,-374.47408697640475,1,mito,-1718.9154117722398,-1123.1796883795075,-382.78673878884825
-238.53962701454032,49.56324296082364,-64.92710854966265,1,mito,-227.8287492905796,32.97421741674067,-53.2661836308312
-647.3550904556573,-977.1251378781394,254.27468587590792,0,mito,-634.5995460895775,-981.2474846339653,266.79264665266686
-1506.7971819162071,-509.20658022650593,217.75497990061842,1,mito,-1503.2930074368094,-515.3874653539668,199.5699979943737
-1476.8617169846293,-454.9253875810822,323.7215965741994,1,mito,-1489.82459787665,-474.6230219232901,342.8786975105069
-1676.3664463605744,-1313.3196110525278,-109.49765794876984,0,mito,-1666.9297273796133,-1313.0120268413032,-116.06074317145249
-984.7263199419951,-643.3899980985952,167.0359420932681,0,mito,-979.9249911901727,-637.9110485654679,172.9737060148137
-1807.721286660705,-1373.3098775798771,-655.9391280526929,1,mito,-1822.663658986492,-1369.3253643229477,-643.6836502959012
-1598.3959475709535,-761.6834023725056,-175.3487982958905,1,mito,-1579.5009871617908,-758.0589109453873,-176.2415125972878
-1217.3927238660158,-379.39289255755494,77.24989136106888,0,mito,-1227.6656961040196,-398.8571415377925,83.99967122446355
-609.128347719523,-129.79593722577965,56.88650481872213,1,mito,-622.1570816576709,-123.11704660570607,68.1977137602668
-183.12509208644738,59.12305757871316,-61.566076032091466,1,mito,-165.2379441433942,57.68765727552328,-60.63476842985117
-1435.3279810832869,-518.315845896962,357.4964427161474,1,mito,-1450.6307829088264,-509.97415872254413,340.3068211133155
-1449.7167112464003,-508.82788542464453,322.543562026348,1,mito,-1429.8650150708334,-515.191525467959,332.24983080034673
-1702.8139069531387,-1057.7727181716982,-77.7726246104386,0,mito,-1704.8651578799293,-1052.1640637151422,-62.07159503299285
76.74472352560086,161.3321370445555,-195.94772114202104,1,mito,82.13835144042969,142.99923706054688,-184.4688720703125
-1397.8461619887858,-349.2577334029092,74.28422723669647,0,mito,-1378.8770517820715,-335.3672398481815,75.93522976347708
-1551.4244173207471,-561.1163799184312,252.06844042724168,1,mito,-1543.0246903242282,-580.3275309517892,264.8505128187667
-1707.3331603420766,-811.6731906226064,-246.63752742329095,1,mito,-1697.214776967018,-829.3030349219546,-227.79059452309514
506.8730626005499,-1401.9639605736725,359.5147854579051,0,mito,503.00352211668553,-1394.2075729372898,342.73307216762726
-1385.2007740862734,-418.5889311984732,324.31296582773575,1,mito,-1399.6696750939136,-409.5176564775461,327.504569369527
-375.4679619109387,-39.98780517233622,42.57473334901552,1,mito,-380.5915668249952,-48.49999232467293,49.13674569518018
-1336.9836253374883,-372.3655839727104,-0.0667720341496647,0,mito,-1333.239102782758,-357.3318000603881,-3.5199755687698158
61.1049225318554,-1373.3127079848307,305.249536450029,0,mito,56.60551631372735,-1372.2798322265412,294.8765930126866
-1635.2565531878515,-631.0251435821689,40.42067366968769,1,mito,-1645.0367597303693,-618.58348682409,35.90481971406798
-715.2008476233248,-944.3242755047081,190.7344885282284,0,mito,-724.2199204646415,-938.0692497999917,198.88244071783
-1119.3240703585423,-446.88006930402247,115.3970066785227,0,mito,-1111.7568105176274,-451.14429496541106,134.43533593827175
-1718.879294098709,-1063.3065201874126,-466.73952361942844,1,mito,-1736.9667508435207,-1062.4557205259664,-483.2371831593803
-1438.0077219301602,-373.7994561231761,11.04378779405036,0,mito,-1425.4898108541693,-373.1263319792107,-8.556680659597347
-1576.2963320142815,-556.5083793591072,93.38456387726974,1,mito,-1556.7827141050789,-537.9238117580314,103.84903489850396
-1366.0000472226777,-390.51935985170127,264.77851909559865,1,mito,-1365.7624245132215,-393.7770075860965,255.14204765351985
-1674.4117548990612,-829.140058399121,-270.78430562772064,1,mito,-1661.772479288239,-812.0095540715957,-256.48633340790525
-1705.4173005802324,-1072.966012837759,-306.4631605484596,1,mito,-1703.7659438354576,-1053.7814801808918,-321.83730629174977
320.6807985197498,-1336.6177038286994,290.56221311057186,0,mito,333.4469068381077,-1335.393201749057,301.1606272763427
-1656.8508284977675,-1031.7454869289238,-66.37585972438879,0,mito,-1655.9486162799294,-1035.7165503417575,-77.57375050329152
-752.2200299863767,-872.8788498965737,165.37840998575618,0,mito,-771.3046830530668,-866.2903784636005,156.7782162911055
-408.0050340348714,-1157.4420169371506,288.74711881710414,0,mito,-393.022165538996,-1156.7907935584315,305.0335218277743
-1677.4365937576579,-760.0135702884611,-125.34297575231173,1,mito,-1672.9745420910604,-744.9915084993453,-106.4050989364415
-1409.800856060408,-431.6824287817931,-13.725147380909197,0,mito,-1418.674650322573,-438.5582101612028,0.5463589145092662
-1611.0548664044502,-649.1311140146406,131.7328026079334,1,mito,-1618.9456152508387,-630.3311832272361,146.5390623454276
-1211.330891926812,-378.73275384418366,313.96412568540836,1,mito,-1202.6716114732972,-366.064291864191,311.7513430708077
-1416.6220787878349,-398.5247384213867,67.19570183007698,0,mito,-1404.3908528431534,-389.33266110616626,77.71468612733725
-1667.7566936487299,-1297.7942586019442,-105.97630175903619,0,mito,-1658.2829572870987,-1288.3554032637248,-90.46173406001577
-1639.468201560824,-1012.0480774908248,0.28700578504616026,0,mito,-1635.5406680412639,-1005.622454987017,13.87414279913482
-938.0819694569484,-553.1462943677552,138.7908765129905,0,mito,-957.703888523892,-553.8120207123335,136.84750445866277
-634.7264651789183,-900.7965488939342,216.94636174143795,0,mito,-646.1093953853891,-891.5484294722197,227.6369245122672
-428.3546209375384,-1075.2315196342836,226.75494003445763,0,mito,-418.4444490311549,-1076.8829276977835,228.05604396647033
1225.389225989872,-1354.2614055568768,208.4415051069455,0,mito,1221.3711274525633,-1342.7951948824705,208.72525799637253
756.947478099485,-1378.9364823189167,323.1345792109974,0,mito,767.0491334038927,-1368.048056293274,315.8789622527914
-1605.892154223742,-977.4249571847704,-23.453050705890945,0,mito,-1619.645015590112,-987.9948663403193,-38.92540299307987
-1559.1912502146974,-602.7738979092343,-22.211554940713928,1,mito,-1567.8638861227482,-611.0565338020746,-11.04926028897281
-1077.7750842541266,-409.4573622722036,198.3998852475432,1,mito,-1074.0029011941383,-407.4814844503118,204.43238130211725
-1642.377892081698,-639.5247288537664,-10.319283998722838,1,mito,-1626.9546439863097,-622.8565461830638,-20.175126471652398
65.96288501541473,117.20401358694298,-201.02993707350825,1,mito,79.5600357055664,115.36552429199219,-202.8728790283203
-982.2216481702703,-259.7794761204218,187.22692817008073,1,mito,-965.6862727834542,-251.8253395831843,169.03588077053547
-1680.9951322568636,-790.4132510093478,-193.93177170847065,1,mito,-1689.9522551368182,-803.0761414989547,-185.69966143576528
205.68498351732268,-1307.1196179198632,339.0013442444474,0,mito,192.2024263855995,-1317.1420419441672,322.46390235587666
-1587.772524542104,-788.1575747554073,33.22184877044745,0,mito,-1585.7378659525775,-781.0124434731871,47.44991875148604
-1677.266332151603,-845.7739598890007,25.83382690542665,0,mito,-1666.7417393000806,-828.6949419005877,36.25415443281781
-1214.209365990992,-406.2076512533136,321.0866926650641,1,mito,-1211.5337030539122,-416.9820570924699,319.8879056060237
-842.4931307952726,-802.9239802901061,149.40325017004886,0,mito,-841.7661971655267,-804.0849699100688,146.4507180536891
1374.9066609639574,-1330.3972653089097,274.56308164806956,0,mito,1393.4333542699296,-1342.193422452355,277.9436565538389
-1503.4356385135068,-542.4422471086065,246.2246866125179,1,mito,-1490.6448097746318,-556.2941614697465,245.06974485139662
-1593.7590523538847,-477.6014648482152,230.3677758207931,1,mito,-1582.824316043738,-480.7287032853987,221.8695795782182
-1451.6561058295326,-515.0959066528594,329.12546136909066,1,mito,-1437.2067507263928,-523.9578346235296,324.57667797968935
-1660.3919941990669,-887.3694652978344,-60.86666332728099,0,mito,-1671.90484895514,-899.0840634725186,-41.54406789351179
-925.0160787023977,-638.60657279738,200.60976246794993,0,mito,-932.3670771544396,-621.5144279795893,181.34511247867
1109.4395444498552,-1318.012766414979,283.81587351862055,0,mito,1121.322819398047,-1328.936890263105,266.3135910999731
368.2958320899939,-1372.8323156920121,342.98823638583775,0,mito,383.86050970546074,-1363.5748810802925,338.96651702923685
-1583.0997764563642,-1400.9992849519112,-295.84901241618246,0,mito,-1601.834978368168,-1407.6797800497939,-290.07174163863
-1013.5724783249937,-566.1007519175378,157.2187879024866,0,mito,-1029.8294735906288,-580.4999864825176,156.39068240425104
-1644.582789789773,-1259.3468711394564,-99.13054323454723,0,mito,-1639.776040895,-1271.1707963017543,-80.6637801432104
78.83992733399019,144.46043831740167,-111.55377632787778,1,mito,97.05551147460938,142.62628173828125,-109.08172607421875
-1602.392442368093,-803.5490014129416,35.724767782151865,0,mito,-1602.6361333889765,-787.8829939973299,55.608745960368864
-1597.2365989341636,-520.1816446637106,183.20986343249183,1,mito,-1614.9779448872437,-519.2531420902329,175.0454371792193
1100.6673436312874,-1406.279394209807,263.69489909233437,0,mito,1119.2491171881938,-1419.6048565451713,255.72441168863006
-1366.439078181329,-315.14685348149453,16.104161232165247,0,mito,-1352.985423216822,-303.3092531936545,17.56634765529211
-1209.1481644294738,-334.9976870002862,25.702471288239323,0,mito,-1227.8496553728742,-344.5198957752376,10.375687084481214
-1616.6494441522004,-1208.194039881395,-149.65066492298155,0,mito,-1636.621819853199,-1190.7582147481824,-130.29375567499187
-1386.0901688140957,-468.3366372080073,218.6835736584825,1,mito,-1377.1635172761107,-450.35975936378725,229.51748519074425
-1650.771888379694,-1023.084803717936,9.10601633212993,0,mito,-1659.087666967095,-1034.0879090996339,15.035173831080506
-1251.9903891339718,-300.40135430695096,81.69190785589664,0,mito,-1245.736270417997,-302.8366410354778,70.57103033576145
-1450.6361487527906,-414.2920130802869,289.6256791917108,1,mito,-1442.4645625443386,-410.71480159384225,286.309583868924
-1246.31056118248,-321.6903913328484,5.2791596131719984,0,mito,-1247.0188133374152,-323.0826782700593,10.407643715876539
-1108.2154754365797,-399.37850083312196,79.55017285861298,0,mito,-1117.9904427951633,-379.6243591368616,90.75408515561585
-1013.8419647457445,-326.8093514698813,274.32670709862816,1,mito,-1014.4239052739489,-318.74629868152465,268.5460714689726
-1402.1869543756284,-343.67999987139365,11.125863519472482,0,mito,-1384.4623995212555,-345.56138435043346,-7.586642070015898
-1702.00194543212,-1026.0373938545895,-6.508780760492783,0,mito,-1695.2703683109712,-1016.6143437697168,5.996882140307836
-1577.9632886895708,-829.7834564215592,-204.97609524768376,1,mito,-1581.9075169332673,-843.2463522383812,-221.32239610158368
-1040.6615118237391,-478.7036909317269,139.27392195035887,0,mito,-1052.164719023239,-493.09134859218307,148.10017809118366
-801.1960853909405,-827.4130886619946,135.078624980872,0,mito,-800.1431497791888,-829.7256739346608,145.57214862956647
-798.3496277383272,-309.6826027171223,186.20861597634436,1,mito,-785.5510352957625,-291.60632572100275,188.14101614111993
-1605.8873011505214,-953.6432164357167,-297.1577551043013,1,mito,-1619.3933602487136,-961.8319498094226,-306.8064857960801
-1607.3572884919945,-954.1831111243329,-24.96141811804097,0,mito,-1610.3463302032712,-942.7981161430623,-21.68254299744717
-1051.9439275727286,-327.2902205695327,141.95014122117226,1,mito,-1060.2283536317273,-347.18665569824105,159.68554241456752
-1166.9707407461774,-404.213815874336,110.3548152306962,0,mito,-1174.9355562505464,-386.9466527976407,115.43470036955809
136.6122124849214,90.07832029066195,-188.8568664680102,1,mito,138.96551513671875,96.15718841552734,-173.41651916503906
-1390.5273648942461,-418.5142567998002,264.5093656223721,1,mito,-1409.8658475530558,-399.93387230845804,281.7913491715733
-1722.0214507584271,-1141.2169096780246,-514.5742250029004,1,mito,-1736.7683759527251,-1140.2372036620286,-526.7939258362907
-1623.8398389665092,-956.5242774316181,-307.9319263568736,1,mito,-1621.1532894737456,-966.0189819013348,-312.2522955933982
-1591.3175205238103,-531.4157647772332,267.7071548310935,1,mito,-1588.234882584333,-531.5650199774848,282.98840538451816
-1537.9121946401176,-488.98531928716926,336.91822065990857,1,mito,-1518.167172449473,-495.5522428191514,335.347814757823
-472.2157051645165,-1125.517893229021,284.61051751108516,0,mito,-471.864751031282,-1124.5516020123566,284.5123314684276
-46.199578873053404,-35.275922828220715,-84.87616151882654,1,mito,-65.22541803566072,-27.288406308775336,-71.07684552261331
-81.37684347417795,82.51036676106685,-95.62647639572273,1,mito,-68.30230496630054,97.33418028243696,-112.17661708088556
-876.5525796163795,-220.45284013625187,163.5963305901146,1,mito,-889.4110738388069,-222.59557217859899,152.54099865612147
-1344.0145173535188,-394.39121403591633,258.82040361878285,1,mito,-1346.8253863320765,-400.0478991836593,238.85769862870066
-1526.879136832398,-499.15131556561664,4.335148132852741,0,mito,-1526.1825509907599,-504.7084101695398,-11.555714773180558
-1461.5520544258084,-552.8650186348265,228.4163899655569,1,mito,-1473.6811306105114,-535.1575562252306,239.1510791722706
-555.1439767444718,-212.5431415746277,45.722196682588056,1,mito,-569.652360098161,-217.64220969754555,38.83704818064369
-1801.901194600317,-1321.0072429027002,-625.0034332363367,1,mito,-1799.6979008608675,-1323.4036810511466,-618.1009597362495
